id,applicant_id,program_id,date,priority,consent
8207,2824,1,2026-08-04,1,1
8208,2824,4,2026-08-04,2,1
8209,2824,2,2026-08-04,3,1
8210,2827,1,2026-08-04,1,1
8211,2827,4,2026-08-04,2,1
8212,2830,4,2026-08-04,1,1
8213,2830,1,2026-08-04,2,1
8214,2830,3,2026-08-04,3,1
8215,2830,2,2026-08-04,4,1
8216,2831,1,2026-08-04,1,1
8217,2831,3,2026-08-04,2,1
8218,2832,1,2026-08-04,1,1
8219,2832,3,2026-08-04,2,1
8220,2836,2,2026-08-04,1,0
8221,2836,1,2026-08-04,2,0
8222,2836,3,2026-08-04,3,0
8223,2839,3,2026-08-04,1,1
8224,2839,4,2026-08-04,2,1
8225,2839,2,2026-08-04,3,1
8226,2839,1,2026-08-04,4,1
8227,2841,3,2026-08-04,1,1
8228,2841,2,2026-08-04,2,1
8229,2841,1,2026-08-04,3,1
8230,2841,4,2026-08-04,4,1
8231,2846,3,2026-08-04,1,1
8232,2846,1,2026-08-04,2,1
8233,2846,4,2026-08-04,3,1
8234,2847,4,2026-08-04,1,0
8235,2847,1,2026-08-04,2,0
8236,2848,1,2026-08-04,1,1
8237,2848,2,2026-08-04,2,1
8238,2850,1,2026-08-04,1,1
8239,2850,3,2026-08-04,2,1
8240,2850,2,2026-08-04,3,1
8241,2852,1,2026-08-04,1,1
8242,2852,2,2026-08-04,2,1
8243,2852,3,2026-08-04,3,1
8244,2852,4,2026-08-04,4,1
8245,2858,3,2026-08-04,1,1
8246,2858,1,2026-08-04,2,1
8247,2858,4,2026-08-04,3,1
8248,2858,2,2026-08-04,4,1
8249,2862,1,2026-08-04,1,1
8250,2862,3,2026-08-04,2,1
8251,2862,2,2026-08-04,3,1
8252,2863,2,2026-08-04,1,0
8253,2863,1,2026-08-04,2,0
8254,2865,1,2026-08-04,1,1
8255,2865,2,2026-08-04,2,1
8256,2867,2,2026-08-04,1,1
8257,2867,1,2026-08-04,2,1
8258,2875,3,2026-08-04,1,0
8259,2875,1,2026-08-04,2,0
8260,2875,2,2026-08-04,3,0
8261,2875,4,2026-08-04,4,0
8262,2876,3,2026-08-04,1,1
8263,2876,1,2026-08-04,2,1
8264,2878,4,2026-08-04,1,0
8265,2878,1,2026-08-04,2,0
8266,2879,1,2026-08-04,1,1
8267,2879,2,2026-08-04,2,1
8268,2880,1,2026-08-04,1,1
8269,2880,3,2026-08-04,2,1
8270,2884,1,2026-08-04,1,1
8271,2884,3,2026-08-04,2,1
8272,2884,4,2026-08-04,3,1
8273,2885,1,2026-08-04,1,1
8274,2885,3,2026-08-04,2,1
8275,2892,2,2026-08-04,1,1
8276,2892,1,2026-08-04,2,1
8277,2892,3,2026-08-04,3,1
8278,2898,3,2026-08-04,1,1
8279,2898,1,2026-08-04,2,1
8280,2898,4,2026-08-04,3,1
8281,2898,2,2026-08-04,4,1
8282,2900,4,2026-08-04,1,0
8283,2900,1,2026-08-04,2,0
8284,2900,3,2026-08-04,3,0
8285,2904,3,2026-08-04,1,1
8286,2904,4,2026-08-04,2,1
8287,2904,1,2026-08-04,3,1
8288,2904,2,2026-08-04,4,1
8289,2908,1,2026-08-04,1,1
8290,2908,2,2026-08-04,2,1
8291,2908,3,2026-08-04,3,1
8292,2910,1,2026-08-04,1,1
8293,2910,4,2026-08-04,2,1
8294,2910,3,2026-08-04,3,1
8295,2913,3,2026-08-04,1,1
8296,2913,2,2026-08-04,2,1
8297,2913,1,2026-08-04,3,1
8298,2913,4,2026-08-04,4,1
8299,2914,2,2026-08-04,1,0
8300,2914,4,2026-08-04,2,0
8301,2914,3,2026-08-04,3,0
8302,2914,1,2026-08-04,4,0
8303,2915,2,2026-08-04,1,1
8304,2915,1,2026-08-04,2,1
8305,2916,1,2026-08-04,1,1
8306,2919,1,2026-08-04,1,1
8307,2932,1,2026-08-04,1,0
8308,2932,3,2026-08-04,2,0
8309,2937,3,2026-08-04,1,0
8310,2937,1,2026-08-04,2,0
8311,2940,1,2026-08-04,1,0
8312,2940,3,2026-08-04,2,0
8313,2942,1,2026-08-04,1,0
8314,2942,2,2026-08-04,2,0
8315,2942,3,2026-08-04,3,0
8316,2946,2,2026-08-04,1,1
8317,2946,1,2026-08-04,2,1
8318,2947,3,2026-08-04,1,1
8319,2947,2,2026-08-04,2,1
8320,2947,1,2026-08-04,3,1
8321,2948,4,2026-08-04,1,1
8322,2948,1,2026-08-04,2,1
8323,2948,2,2026-08-04,3,1
8324,2948,3,2026-08-04,4,1
8325,2950,3,2026-08-04,1,1
8326,2950,1,2026-08-04,2,1
8327,2951,2,2026-08-04,1,1
8328,2951,1,2026-08-04,2,1
8329,2952,3,2026-08-04,1,0
8330,2952,1,2026-08-04,2,0
8331,2952,2,2026-08-04,3,0
8332,2952,4,2026-08-04,4,0
8333,2956,1,2026-08-04,1,1
8334,2956,3,2026-08-04,2,1
8335,2956,4,2026-08-04,3,1
8336,2957,2,2026-08-04,1,0
8337,2957,1,2026-08-04,2,0
8338,2958,4,2026-08-04,1,1
8339,2958,2,2026-08-04,2,1
8340,2958,1,2026-08-04,3,1
8341,2960,4,2026-08-04,1,1
8342,2960,2,2026-08-04,2,1
8343,2960,1,2026-08-04,3,1
8344,2960,3,2026-08-04,4,1
8345,2961,2,2026-08-04,1,0
8346,2961,1,2026-08-04,2,0
8347,2961,3,2026-08-04,3,0
8348,2964,3,2026-08-04,1,1
8349,2964,4,2026-08-04,2,1
8350,2964,1,2026-08-04,3,1
8351,2970,1,2026-08-04,1,0
8352,2971,1,2026-08-04,1,0
8353,2971,2,2026-08-04,2,0
8354,2971,4,2026-08-04,3,0
8355,2972,1,2026-08-04,1,1
8356,2980,4,2026-08-04,1,0
8357,2980,2,2026-08-04,2,0
8358,2980,1,2026-08-04,3,0
8359,2991,1,2026-08-04,1,1
8360,2991,2,2026-08-04,2,1
8361,2991,3,2026-08-04,3,1
8362,2992,1,2026-08-04,1,1
8363,2992,2,2026-08-04,2,1
8364,2992,4,2026-08-04,3,1
8365,2994,4,2026-08-04,1,1
8366,2994,1,2026-08-04,2,1
8367,2994,3,2026-08-04,3,1
8368,2995,4,2026-08-04,1,1
8369,2995,1,2026-08-04,2,1
8370,2995,2,2026-08-04,3,1
8371,2998,4,2026-08-04,1,1
8372,2998,1,2026-08-04,2,1
8373,2999,3,2026-08-04,1,1
8374,2999,1,2026-08-04,2,1
8375,2999,4,2026-08-04,3,1
8376,3004,1,2026-08-04,1,0
8377,3007,3,2026-08-04,1,1
8378,3007,1,2026-08-04,2,1
8379,3007,2,2026-08-04,3,1
8380,3010,2,2026-08-04,1,1
8381,3010,3,2026-08-04,2,1
8382,3010,1,2026-08-04,3,1
8383,3015,2,2026-08-04,1,1
8384,3015,1,2026-08-04,2,1
8385,3015,4,2026-08-04,3,1
8386,3016,3,2026-08-04,1,1
8387,3016,1,2026-08-04,2,1
8388,3016,4,2026-08-04,3,1
8389,3016,2,2026-08-04,4,1
8390,3017,1,2026-08-04,1,1
8391,3017,4,2026-08-04,2,1
8392,3018,1,2026-08-04,1,1
8393,3022,1,2026-08-04,1,1
8394,3022,3,2026-08-04,2,1
8395,3022,4,2026-08-04,3,1
8396,3022,2,2026-08-04,4,1
8397,3023,3,2026-08-04,1,0
8398,3023,1,2026-08-04,2,0
8399,3023,2,2026-08-04,3,0
8400,3023,4,2026-08-04,4,0
8401,3027,1,2026-08-04,1,1
8402,3027,3,2026-08-04,2,1
8403,3028,1,2026-08-04,1,1
8404,3028,3,2026-08-04,2,1
8405,3028,4,2026-08-04,3,1
8406,3036,1,2026-08-04,1,0
8407,3036,2,2026-08-04,2,0
8408,3036,3,2026-08-04,3,0
8409,3037,1,2026-08-04,1,1
8410,3041,1,2026-08-04,1,1
8411,3041,3,2026-08-04,2,1
8412,3041,4,2026-08-04,3,1
8413,3042,2,2026-08-04,1,1
8414,3042,1,2026-08-04,2,1
8415,3045,1,2026-08-04,1,1
8416,3045,4,2026-08-04,2,1
8417,3048,1,2026-08-04,1,1
8418,3048,4,2026-08-04,2,1
8419,3048,3,2026-08-04,3,1
8420,3048,2,2026-08-04,4,1
8421,3050,3,2026-08-04,1,1
8422,3050,1,2026-08-04,2,1
8423,3056,3,2026-08-04,1,1
8424,3056,1,2026-08-04,2,1
8425,3061,4,2026-08-04,1,0
8426,3061,3,2026-08-04,2,0
8427,3061,1,2026-08-04,3,0
8428,3061,2,2026-08-04,4,0
8429,3062,3,2026-08-04,1,1
8430,3062,2,2026-08-04,2,1
8431,3062,1,2026-08-04,3,1
8432,3063,1,2026-08-04,1,1
8433,3063,2,2026-08-04,2,1
8434,3063,4,2026-08-04,3,1
8435,3065,3,2026-08-04,1,1
8436,3065,1,2026-08-04,2,1
8437,3065,4,2026-08-04,3,1
8438,3067,1,2026-08-04,1,1
8439,3070,1,2026-08-04,1,1
8440,3070,4,2026-08-04,2,1
8441,3070,2,2026-08-04,3,1
8442,3071,1,2026-08-04,1,1
8443,3071,2,2026-08-04,2,1
8444,3071,4,2026-08-04,3,1
8445,3071,3,2026-08-04,4,1
8446,3073,1,2026-08-04,1,1
8447,3073,4,2026-08-04,2,1
8448,3073,2,2026-08-04,3,1
8449,3074,3,2026-08-04,1,0
8450,3074,1,2026-08-04,2,0
8451,3074,2,2026-08-04,3,0
8452,3077,3,2026-08-04,1,0
8453,3077,1,2026-08-04,2,0
8454,3079,1,2026-08-04,1,0
8455,3079,2,2026-08-04,2,0
8456,3079,3,2026-08-04,3,0
8457,3080,1,2026-08-04,1,1
8458,3083,4,2026-08-04,1,1
8459,3083,2,2026-08-04,2,1
8460,3083,3,2026-08-04,3,1
8461,3083,1,2026-08-04,4,1
8462,3086,1,2026-08-04,1,1
8463,3086,4,2026-08-04,2,1
8464,3087,1,2026-08-04,1,1
8465,3088,1,2026-08-04,1,1
8466,3097,3,2026-08-04,1,1
8467,3097,1,2026-08-04,2,1
8468,3098,2,2026-08-04,1,1
8469,3098,3,2026-08-04,2,1
8470,3098,4,2026-08-04,3,1
8471,3098,1,2026-08-04,4,1
8472,3100,1,2026-08-04,1,1
8473,3106,1,2026-08-04,1,1
8474,3106,3,2026-08-04,2,1
8475,3106,2,2026-08-04,3,1
8476,3111,1,2026-08-04,1,1
8477,3111,3,2026-08-04,2,1
8478,3111,2,2026-08-04,3,1
8479,3117,2,2026-08-04,1,1
8480,3117,1,2026-08-04,2,1
8481,3117,3,2026-08-04,3,1
8482,3121,1,2026-08-04,1,1
8483,3121,2,2026-08-04,2,1
8484,3121,3,2026-08-04,3,1
8485,3123,1,2026-08-04,1,1
8486,3123,4,2026-08-04,2,1
8487,3123,2,2026-08-04,3,1
8488,3129,1,2026-08-04,1,1
8489,3130,3,2026-08-04,1,1
8490,3130,4,2026-08-04,2,1
8491,3130,1,2026-08-04,3,1
8492,3130,2,2026-08-04,4,1
8493,3131,1,2026-08-04,1,1
8494,3131,4,2026-08-04,2,1
8495,3141,1,2026-08-04,1,0
8496,3147,1,2026-08-04,1,0
8497,3152,4,2026-08-04,1,1
8498,3152,1,2026-08-04,2,1
8499,3154,2,2026-08-04,1,1
8500,3154,1,2026-08-04,2,1
8501,3155,2,2026-08-04,1,1
8502,3155,1,2026-08-04,2,1
8503,3156,4,2026-08-04,1,1
8504,3156,1,2026-08-04,2,1
8505,3161,1,2026-08-04,1,1
8506,3167,3,2026-08-04,1,0
8507,3167,2,2026-08-04,2,0
8508,3167,1,2026-08-04,3,0
8509,3167,4,2026-08-04,4,0
8510,3168,1,2026-08-04,1,0
8511,3168,2,2026-08-04,2,0
8512,3169,1,2026-08-04,1,1
8513,3169,2,2026-08-04,2,1
8514,3169,4,2026-08-04,3,1
8515,3171,3,2026-08-04,1,1
8516,3171,1,2026-08-04,2,1
8517,3171,4,2026-08-04,3,1
8518,3172,2,2026-08-04,1,0
8519,3172,1,2026-08-04,2,0
8520,3178,1,2026-08-04,1,1
8521,3178,2,2026-08-04,2,1
8522,3178,4,2026-08-04,3,1
8523,3181,1,2026-08-04,1,1
8524,3184,1,2026-08-04,1,1
8525,3185,1,2026-08-04,1,1
8526,3185,2,2026-08-04,2,1
8527,3185,4,2026-08-04,3,1
8528,3185,3,2026-08-04,4,1
8529,3188,1,2026-08-04,1,1
8530,3188,2,2026-08-04,2,1
8531,3189,1,2026-08-04,1,1
8532,3189,2,2026-08-04,2,1
8533,3189,4,2026-08-04,3,1
8534,3190,2,2026-08-04,1,1
8535,3190,1,2026-08-04,2,1
8536,3191,1,2026-08-04,1,0
8537,3191,4,2026-08-04,2,0
8538,3191,2,2026-08-04,3,0
8539,3193,1,2026-08-04,1,1
8540,3193,2,2026-08-04,2,1
8541,3194,3,2026-08-04,1,1
8542,3194,1,2026-08-04,2,1
8543,3196,1,2026-08-04,1,1
8544,3196,3,2026-08-04,2,1
8545,3196,2,2026-08-04,3,1
8546,3196,4,2026-08-04,4,1
8547,3199,1,2026-08-04,1,1
8548,3199,2,2026-08-04,2,1
8549,3201,3,2026-08-04,1,1
8550,3201,2,2026-08-04,2,1
8551,3201,1,2026-08-04,3,1
8552,3202,1,2026-08-04,1,1
8553,3202,3,2026-08-04,2,1
8554,3203,1,2026-08-04,1,1
8555,3204,1,2026-08-04,1,1
8556,3206,4,2026-08-04,1,1
8557,3206,3,2026-08-04,2,1
8558,3206,1,2026-08-04,3,1
8559,3207,1,2026-08-04,1,1
8560,3209,1,2026-08-04,1,1
8561,3209,2,2026-08-04,2,1
8562,3215,1,2026-08-04,1,0
8563,3215,2,2026-08-04,2,0
8564,3216,2,2026-08-04,1,1
8565,3216,1,2026-08-04,2,1
8566,3220,1,2026-08-04,1,1
8567,3220,2,2026-08-04,2,1
8568,3226,1,2026-08-04,1,1
8569,3226,3,2026-08-04,2,1
8570,3226,2,2026-08-04,3,1
8571,3227,2,2026-08-04,1,1
8572,3227,4,2026-08-04,2,1
8573,3227,3,2026-08-04,3,1
8574,3227,1,2026-08-04,4,1
8575,3230,1,2026-08-04,1,1
8576,3230,4,2026-08-04,2,1
8577,3230,2,2026-08-04,3,1
8578,3230,3,2026-08-04,4,1
8579,3231,1,2026-08-04,1,0
8580,3233,2,2026-08-04,1,0
8581,3233,3,2026-08-04,2,0
8582,3233,1,2026-08-04,3,0
8583,3236,1,2026-08-04,1,0
8584,3239,2,2026-08-04,1,1
8585,3239,1,2026-08-04,2,1
8586,3241,4,2026-08-04,1,1
8587,3241,3,2026-08-04,2,1
8588,3241,2,2026-08-04,3,1
8589,3241,1,2026-08-04,4,1
8590,3246,4,2026-08-04,1,1
8591,3246,1,2026-08-04,2,1
8592,3248,1,2026-08-04,1,1
8593,3248,3,2026-08-04,2,1
8594,3248,2,2026-08-04,3,1
8595,3249,1,2026-08-04,1,1
8596,3249,2,2026-08-04,2,1
8597,3253,2,2026-08-04,1,1
8598,3253,1,2026-08-04,2,1
8599,3253,3,2026-08-04,3,1
8600,3254,1,2026-08-04,1,1
8601,3254,4,2026-08-04,2,1
8602,3254,3,2026-08-04,3,1
8603,3258,1,2026-08-04,1,1
8604,3258,3,2026-08-04,2,1
8605,3261,2,2026-08-04,1,1
8606,3261,3,2026-08-04,2,1
8607,3261,1,2026-08-04,3,1
8608,3261,4,2026-08-04,4,1
8609,3262,2,2026-08-04,1,1
8610,3262,1,2026-08-04,2,1
8611,3269,4,2026-08-04,1,1
8612,3269,3,2026-08-04,2,1
8613,3269,2,2026-08-04,3,1
8614,3269,1,2026-08-04,4,1
8615,3270,3,2026-08-04,1,1
8616,3270,1,2026-08-04,2,1
8617,3270,2,2026-08-04,3,1
8618,3282,1,2026-08-04,1,1
8619,3282,3,2026-08-04,2,1
8620,3285,2,2026-08-04,1,1
8621,3285,1,2026-08-04,2,1
8622,3285,4,2026-08-04,3,1
8623,3288,4,2026-08-04,1,1
8624,3288,1,2026-08-04,2,1
8625,3291,3,2026-08-04,1,1
8626,3291,1,2026-08-04,2,1
8627,3295,2,2026-08-04,1,1
8628,3295,1,2026-08-04,2,1
8629,3296,1,2026-08-04,1,1
8630,3296,2,2026-08-04,2,1
8631,3296,4,2026-08-04,3,1
8632,3299,1,2026-08-04,1,0
8633,3300,1,2026-08-04,1,1
8634,3301,4,2026-08-04,1,1
8635,3301,2,2026-08-04,2,1
8636,3301,1,2026-08-04,3,1
8637,3310,3,2026-08-04,1,1
8638,3310,4,2026-08-04,2,1
8639,3310,1,2026-08-04,3,1
8640,3310,2,2026-08-04,4,1
8641,3311,1,2026-08-04,1,1
8642,3315,1,2026-08-04,1,1
8643,3315,3,2026-08-04,2,1
8644,3315,4,2026-08-04,3,1
8645,3315,2,2026-08-04,4,1
8646,3317,1,2026-08-04,1,1
8647,3317,2,2026-08-04,2,1
8648,3317,3,2026-08-04,3,1
8649,3317,4,2026-08-04,4,1
8650,3318,1,2026-08-04,1,0
8651,3318,2,2026-08-04,2,0
8652,3319,4,2026-08-04,1,1
8653,3319,2,2026-08-04,2,1
8654,3319,3,2026-08-04,3,1
8655,3319,1,2026-08-04,4,1
8656,3320,3,2026-08-04,1,1
8657,3320,1,2026-08-04,2,1
8658,3320,2,2026-08-04,3,1
8659,3322,4,2026-08-04,1,1
8660,3322,3,2026-08-04,2,1
8661,3322,1,2026-08-04,3,1
8662,3325,4,2026-08-04,1,0
8663,3325,1,2026-08-04,2,0
8664,3326,4,2026-08-04,1,0
8665,3326,1,2026-08-04,2,0
8666,3326,2,2026-08-04,3,0
8667,3328,1,2026-08-04,1,1
8668,3328,4,2026-08-04,2,1
8669,3328,2,2026-08-04,3,1
8670,3330,1,2026-08-04,1,1
8671,3330,3,2026-08-04,2,1
8672,3330,4,2026-08-04,3,1
8673,3330,2,2026-08-04,4,1
8674,3333,4,2026-08-04,1,0
8675,3333,3,2026-08-04,2,0
8676,3333,1,2026-08-04,3,0
8677,3335,1,2026-08-04,1,1
8678,3335,4,2026-08-04,2,1
8679,3335,2,2026-08-04,3,1
8680,3335,3,2026-08-04,4,1
8681,3336,1,2026-08-04,1,1
8682,3336,3,2026-08-04,2,1
8683,3336,2,2026-08-04,3,1
8684,3338,1,2026-08-04,1,1
8685,3339,3,2026-08-04,1,1
8686,3339,2,2026-08-04,2,1
8687,3339,1,2026-08-04,3,1
8688,3339,4,2026-08-04,4,1
8689,3340,3,2026-08-04,1,1
8690,3340,1,2026-08-04,2,1
8691,3340,4,2026-08-04,3,1
8692,3342,4,2026-08-04,1,1
8693,3342,1,2026-08-04,2,1
8694,3343,4,2026-08-04,1,1
8695,3343,3,2026-08-04,2,1
8696,3343,1,2026-08-04,3,1
8697,3344,1,2026-08-04,1,0
8698,3344,4,2026-08-04,2,0
8699,3346,3,2026-08-04,1,1
8700,3346,1,2026-08-04,2,1
8701,3346,2,2026-08-04,3,1
8702,3348,3,2026-08-04,1,1
8703,3348,2,2026-08-04,2,1
8704,3348,1,2026-08-04,3,1
8705,3348,4,2026-08-04,4,1
8706,3364,1,2026-08-04,1,1
8707,3364,3,2026-08-04,2,1
8708,3367,2,2026-08-04,1,1
8709,3367,1,2026-08-04,2,1
8710,3367,3,2026-08-04,3,1
8711,3367,4,2026-08-04,4,1
8712,3371,2,2026-08-04,1,1
8713,3371,3,2026-08-04,2,1
8714,3371,1,2026-08-04,3,1
8715,3372,1,2026-08-04,1,1
8716,3372,4,2026-08-04,2,1
8717,3374,2,2026-08-04,1,0
8718,3374,1,2026-08-04,2,0
8719,3377,1,2026-08-04,1,1
8720,3377,3,2026-08-04,2,1
8721,3377,2,2026-08-04,3,1
8722,3380,1,2026-08-04,1,0
8723,3380,2,2026-08-04,2,0
8724,3380,3,2026-08-04,3,0
8725,3381,1,2026-08-04,1,1
8726,3381,4,2026-08-04,2,1
8727,3381,2,2026-08-04,3,1
8728,3388,4,2026-08-04,1,1
8729,3388,1,2026-08-04,2,1
8730,3392,3,2026-08-04,1,1
8731,3392,1,2026-08-04,2,1
8732,3393,4,2026-08-04,1,1
8733,3393,2,2026-08-04,2,1
8734,3393,1,2026-08-04,3,1
8735,3394,4,2026-08-04,1,1
8736,3394,1,2026-08-04,2,1
8737,3397,4,2026-08-04,1,1
8738,3397,1,2026-08-04,2,1
8739,3397,3,2026-08-04,3,1
8740,3403,2,2026-08-04,1,1
8741,3403,1,2026-08-04,2,1
8742,3403,4,2026-08-04,3,1
8743,3403,3,2026-08-04,4,1
8744,3409,1,2026-08-04,1,0
8745,3409,2,2026-08-04,2,0
8746,3410,3,2026-08-04,1,1
8747,3410,1,2026-08-04,2,1
8748,3410,2,2026-08-04,3,1
8749,3411,3,2026-08-04,1,1
8750,3411,4,2026-08-04,2,1
8751,3411,1,2026-08-04,3,1
8752,3411,2,2026-08-04,4,1
8753,3417,1,2026-08-04,1,0
8754,3418,1,2026-08-04,1,1
8755,3418,2,2026-08-04,2,1
8756,3420,1,2026-08-04,1,1
8757,3420,2,2026-08-04,2,1
8758,3425,1,2026-08-04,1,1
8759,3425,2,2026-08-04,2,1
8760,3425,4,2026-08-04,3,1
8761,3426,4,2026-08-04,1,1
8762,3426,3,2026-08-04,2,1
8763,3426,1,2026-08-04,3,1
8764,3428,4,2026-08-04,1,1
8765,3428,3,2026-08-04,2,1
8766,3428,1,2026-08-04,3,1
8767,3431,2,2026-08-04,1,1
8768,3431,1,2026-08-04,2,1
8769,3431,3,2026-08-04,3,1
8770,3431,4,2026-08-04,4,1
8771,3433,2,2026-08-04,1,1
8772,3433,1,2026-08-04,2,1
8773,3435,4,2026-08-04,1,1
8774,3435,1,2026-08-04,2,1
8775,3436,2,2026-08-04,1,1
8776,3436,1,2026-08-04,2,1
8777,3436,4,2026-08-04,3,1
8778,3439,1,2026-08-04,1,1
8779,3439,3,2026-08-04,2,1
8780,3439,4,2026-08-04,3,1
8781,3441,2,2026-08-04,1,1
8782,3441,1,2026-08-04,2,1
8783,3443,1,2026-08-04,1,1
8784,3443,4,2026-08-04,2,1
8785,3444,1,2026-08-04,1,0
8786,3444,3,2026-08-04,2,0
8787,3444,2,2026-08-04,3,0
8788,3447,3,2026-08-04,1,1
8789,3447,1,2026-08-04,2,1
8790,3447,4,2026-08-04,3,1
8791,3449,3,2026-08-04,1,1
8792,3449,1,2026-08-04,2,1
8793,3450,1,2026-08-04,1,1
8794,3454,1,2026-08-04,1,1
8795,3456,1,2026-08-04,1,1
8796,3456,3,2026-08-04,2,1
8797,3457,2,2026-08-04,1,1
8798,3457,1,2026-08-04,2,1
8799,3457,3,2026-08-04,3,1
8800,3466,1,2026-08-04,1,1
8801,3466,2,2026-08-04,2,1
8802,3468,2,2026-08-04,1,1
8803,3468,1,2026-08-04,2,1
8804,3469,3,2026-08-04,1,1
8805,3469,1,2026-08-04,2,1
8806,3469,4,2026-08-04,3,1
8807,3471,1,2026-08-04,1,1
8808,3471,3,2026-08-04,2,1
8809,3472,3,2026-08-04,1,1
8810,3472,2,2026-08-04,2,1
8811,3472,4,2026-08-04,3,1
8812,3472,1,2026-08-04,4,1
8813,3473,1,2026-08-04,1,1
8814,3473,4,2026-08-04,2,1
8815,3473,2,2026-08-04,3,1
8816,3476,2,2026-08-04,1,1
8817,3476,3,2026-08-04,2,1
8818,3476,1,2026-08-04,3,1
8819,3477,1,2026-08-04,1,1
8820,3477,3,2026-08-04,2,1
8821,3477,2,2026-08-04,3,1
8822,3479,4,2026-08-04,1,0
8823,3479,1,2026-08-04,2,0
8824,3485,2,2026-08-04,1,0
8825,3485,1,2026-08-04,2,0
8826,3487,1,2026-08-04,1,0
8827,3487,4,2026-08-04,2,0
8828,3488,1,2026-08-04,1,1
8829,3488,2,2026-08-04,2,1
8830,3488,4,2026-08-04,3,1
8831,3489,1,2026-08-04,1,1
8832,3489,4,2026-08-04,2,1
8833,3490,1,2026-08-04,1,0
8834,3490,3,2026-08-04,2,0
8835,3492,1,2026-08-04,1,1
8836,3492,4,2026-08-04,2,1
8837,3492,3,2026-08-04,3,1
8838,3492,2,2026-08-04,4,1
8839,3493,4,2026-08-04,1,1
8840,3493,1,2026-08-04,2,1
8841,3494,4,2026-08-04,1,1
8842,3494,1,2026-08-04,2,1
8843,3494,2,2026-08-04,3,1
8844,3495,1,2026-08-04,1,1
8845,3495,2,2026-08-04,2,1
8846,3496,3,2026-08-04,1,1
8847,3496,1,2026-08-04,2,1
8848,1,3,2026-08-04,1,1
8849,1,2,2026-08-04,2,1
8850,1,4,2026-08-04,3,1
8851,9,3,2026-08-04,1,1
8852,9,2,2026-08-04,2,1
8853,12,2,2026-08-04,1,0
8854,26,2,2026-08-04,1,1
8855,26,4,2026-08-04,2,1
8856,28,2,2026-08-04,1,1
8857,36,2,2026-08-04,1,1
8858,44,2,2026-08-04,1,1
8859,48,3,2026-08-04,1,0
8860,48,2,2026-08-04,2,0
8861,49,2,2026-08-04,1,1
8862,56,3,2026-08-04,1,1
8863,56,2,2026-08-04,2,1
8864,66,3,2026-08-04,1,1
8865,66,2,2026-08-04,2,1
8866,66,4,2026-08-04,3,1
8867,71,2,2026-08-04,1,1
8868,71,4,2026-08-04,2,1
8869,81,3,2026-08-04,1,0
8870,81,2,2026-08-04,2,0
8871,84,2,2026-08-04,1,1
8872,84,3,2026-08-04,2,1
8873,91,2,2026-08-04,1,1
8874,91,4,2026-08-04,2,1
8875,93,2,2026-08-04,1,1
8876,95,2,2026-08-04,1,1
8877,95,3,2026-08-04,2,1
8878,95,4,2026-08-04,3,1
8879,114,2,2026-08-04,1,0
8880,114,4,2026-08-04,2,0
8881,125,2,2026-08-04,1,0
8882,125,4,2026-08-04,2,0
8883,125,3,2026-08-04,3,0
8884,126,2,2026-08-04,1,1
8885,134,2,2026-08-04,1,1
8886,140,2,2026-08-04,1,1
8887,140,3,2026-08-04,2,1
8888,143,3,2026-08-04,1,0
8889,143,2,2026-08-04,2,0
8890,155,4,2026-08-04,1,1
8891,155,2,2026-08-04,2,1
8892,155,3,2026-08-04,3,1
8893,162,2,2026-08-04,1,1
8894,164,2,2026-08-04,1,1
8895,164,4,2026-08-04,2,1
8896,164,3,2026-08-04,3,1
8897,170,4,2026-08-04,1,1
8898,170,2,2026-08-04,2,1
8899,183,3,2026-08-04,1,1
8900,183,2,2026-08-04,2,1
8901,185,2,2026-08-04,1,1
8902,185,4,2026-08-04,2,1
8903,191,2,2026-08-04,1,1
8904,192,2,2026-08-04,1,1
8905,201,2,2026-08-04,1,1
8906,201,3,2026-08-04,2,1
8907,211,2,2026-08-04,1,0
8908,212,2,2026-08-04,1,1
8909,212,3,2026-08-04,2,1
8910,233,2,2026-08-04,1,1
8911,234,2,2026-08-04,1,1
8912,234,3,2026-08-04,2,1
8913,235,2,2026-08-04,1,1
8914,240,2,2026-08-04,1,1
8915,242,2,2026-08-04,1,1
8916,242,4,2026-08-04,2,1
8917,246,3,2026-08-04,1,0
8918,246,2,2026-08-04,2,0
8919,247,2,2026-08-04,1,1
8920,247,4,2026-08-04,2,1
8921,247,3,2026-08-04,3,1
8922,253,2,2026-08-04,1,1
8923,253,4,2026-08-04,2,1
8924,255,4,2026-08-04,1,1
8925,255,2,2026-08-04,2,1
8926,255,3,2026-08-04,3,1
8927,259,2,2026-08-04,1,0
8928,272,2,2026-08-04,1,1
8929,273,2,2026-08-04,1,1
8930,273,4,2026-08-04,2,1
8931,276,2,2026-08-04,1,1
8932,276,3,2026-08-04,2,1
8933,280,2,2026-08-04,1,1
8934,280,4,2026-08-04,2,1
8935,283,3,2026-08-04,1,1
8936,283,2,2026-08-04,2,1
8937,287,2,2026-08-04,1,1
8938,288,2,2026-08-04,1,1
8939,290,2,2026-08-04,1,0
8940,290,3,2026-08-04,2,0
8941,297,2,2026-08-04,1,1
8942,299,2,2026-08-04,1,1
8943,304,2,2026-08-04,1,1
8944,304,4,2026-08-04,2,1
8945,307,3,2026-08-04,1,1
8946,307,2,2026-08-04,2,1
8947,308,4,2026-08-04,1,1
